video_id,predictions,answers,prediction_time_seconds,correctPredictions,totalPredictions,totalAnswers
Y2buZvJA40kY,Music; Scary music,String section,1.785,0,2,1
Y2bYyywE97aA,"Dog; Animal; Domestic animals, pets; Vacuum cleaner; Bow-wow; Yip; Whimper (dog); Bark; Canidae, dogs, wolves",Vacuum cleaner,1.760,1,9,1
Y2c1nxR7aq1o,Vehicle; Engine knocking; Engine; Engine starting; Idling; Motorcycle; Car; Medium engine (mid frequency); Vibration; Lawn mower,Clatter,1.780,0,10,1
Y2c3dLb4s7Fo,Change ringing (campanology); Church bell; Bell; Music,Change ringing (campanology),1.818,1,4,1
Y2CEb1hYM3EA,"Speech; Chewing, mastication; Inside, small room; Biting","Chewing, mastication; Biting",1.792,2,4,2
Y2CidaVnd60g,Music; Cymbal; Hi-hat; Snare drum; Drum kit; Drum; Bass drum; Rimshot; Percussion; Musical instrument,Percussion; Drum kit; Drum; Snare drum; Rimshot; Drum roll; Bass drum; Cymbal,1.770,7,10,8
Y2cxvYC9QZac,Music; Salsa music; Music of Latin America; Swing music; Maraca; Ska,Music; Music of Africa; Ska,1.783,2,6,3
Y2CymVO8lDJs,Owl; Crow; Animal,Animal; Crow,1.759,2,3,2
Y2CzfBZ1mYBs,Music; Video game music,Music; Electronic music; House music,1.774,1,2,3
Y2d4HQ8ZM_2k,Engine; Engine starting; Rub; Vehicle; Idling; Sawing; Medium engine (mid frequency); Scrape; Heavy engine (low frequency),Engine; Medium engine (mid frequency); Idling,1.754,3,9,3
Y2da1DRLuo9o,"Pigeon, dove; Bird; Coo; Bird vocalization, bird call, bird song; Animal",Tap,1.785,0,5,1
Y2DfCM54wPVw,"Speech; Sniff; Inside, small room; Snort","Rodents, rats, mice",1.817,0,4,1
Y2Dk41eofomE,Wood; Drawer open or close; Cupboard open or close; Rub; Door; Filing (rasp),Cupboard open or close,1.838,1,6,1
Y2DMbBzMgBbw,"Cash register; Sewing machine; Speech; Inside, small room; Camera",Coin (dropping),1.868,0,5,1
Y2Dpz7l4-0iQ,"Speech; Crumpling, crinkling; Inside, small room; Music; Crushing","Speech; Music; Crumpling, crinkling; Inside, small room",1.836,4,5,4
Y2Dr7gDL46NU,Speech,Speech; Drawer open or close,1.806,1,1,2
Y2DvXfu76u7M,Oink,Pour,1.757,0,1,1
Y2DwZipkoEns,Music; Police car (siren); Ambulance (siren); Emergency vehicle; Siren; Vehicle; Disco,Hum; Throbbing,1.955,0,7,2
Y2DyD824KPFM,Environmental noise; Car alarm; Police car (siren); Animal; Siren,Insect; Cricket,1.893,0,5,2
Y2dyEnOo3yJ8,Music; Middle Eastern music; Folk music; Music of Bollywood; Singing; Traditional music,Mantra; Music; Middle Eastern music,1.843,2,6,3
Y2dyxjGTXSpA,Music; Opera; Singing; Chant; Choir; Gospel music,Mantra; Music,1.925,1,6,2
Y2E-21MCbWVQ,Speech; Hammer; Tools; Music,Percussion; Wood block,1.931,0,4,2
Y2e0ZRe0x_nE,"Speech; Dial tone; Telephone; Telephone dialing, DTMF; Inside, small room",Sidetone,1.991,0,5,1
Y2E8vsQB4pug,"Speech; Animal; Domestic animals, pets; Dog; Bird; Bark; Bird vocalization, bird call, bird song; Chirp, tweet; Breathing; Bow-wow",Speech; Scratch,1.916,1,10,2
Y2eDP3jKoUd4,Owl; Hoot; Patter,Owl; Hoot,1.843,2,3,2
Y2es7oZzwLWM,Music; Musical instrument; Guitar; Plucked string instrument; Acoustic guitar; Strum; Bowed string instrument,Zither; Pizzicato,1.860,0,7,2
Y2eWobSpugTw,"Crying, sobbing; Baby cry, infant cry; Speech; Whimper","Baby cry, infant cry",1.778,1,4,1
Y2eYaXTKSpMI,"Cat; Animal; Domestic animals, pets; Meow; Caterwaul; Speech","Animal; Domestic animals, pets; Cat; Meow; Caterwaul",1.750,5,6,5
Y2Ez8rOW1gdI,Speech; Synthesizer; Music; Musical instrument,Speech; Reverberation,1.814,1,4,2
Y2E_N8lnoVKE,Vehicle; Car,Vehicle; Car; Microwave oven,1.824,2,2,3
Y2f-D0yAfu9c,Wood; Splinter; Sawing,Wood; Splinter,1.780,2,3,2
Y2f1UXGix_Cw,Music; Beatboxing; Electronic music; Vocal music; Techno,Music; Roll,1.759,1,5,2
Y2f7Ad-XpbnY,Music; Boom; Fusillade; Shatter,Music; Vehicle; Bicycle,1.840,1,4,3
Y2f7NnTVQzR0,Music; Female singing; Singing; Music of Asia,Singing; Female singing; Music,1.840,3,4,3
Y2Fbt9QiLWWc,"Chicken, rooster; Cluck; Speech; Fowl; Bird; Insect; Cricket",Fowl; Cluck,1.854,2,7,2
Y2Fdau5KTEls,"Vehicle; Car; Accelerating, revving, vroom; Microwave oven","Vehicle; Car; Race car, auto racing; Whir",1.814,2,4,4
Y2ff27NC3YUc,Speech; Music; Typing,Speech; Clicking,1.813,1,3,2
Y2ffgd7k0vI8,"Cap gun; Gunshot, gunfire; Music","Gunshot, gunfire; Cap gun",1.907,2,3,2
Y2fi0m8ei_B4,Sliding door; Music; Air conditioning; Train; Vehicle; Door; Rail transport,Music; Vehicle; Car; Door; Sliding door,1.874,4,7,5
Y2fL9dvO8O3Q,Church bell; Bell; Music; Change ringing (campanology); Speech,Church bell,1.910,1,5,1
Y2FQKfGCwjSE,Music; Musical instrument; Guitar; Rock music; Plucked string instrument; Singing; Psychedelic rock,Music; Radio,1.827,1,7,2
Y2FrXzcm4YMc,Music; Mantra; Chant; Speech; Gong,Gong,1.919,1,5,1
Y2G4lyzAZ1vk,"Music; Guitar; Musical instrument; Plucked string instrument; Electronic tuner; Acoustic guitar; Inside, small room; Singing; Strum; Electric guitar",Female singing; Music,1.859,1,10,2
Y2G5bSYHcJSM,Music; Electronic music; House music; Disco; Funny music; Techno; Dance music,Music; Funny music,1.771,2,7,2
Y2gbNCkCPl7w,Speech; Music; Thunk,Speech; Music; Cupboard open or close,1.788,2,3,3
Y2GepmcbNlJY,Music; Speech; Hip hop music; Singing,Singing; Music; Rhythm and blues; Song; Zing,1.796,2,4,5
Y2GGNgvdRcAs,Keys jangling; Door; Speech,Sliding door,1.800,0,3,1
Y2GOPuGmcHH0,"Vehicle; Gunshot, gunfire; Lawn mower; Machine gun; Speech; Explosion",Lawn mower,1.796,1,6,1
Y2gorz6QJPVg,Fart; Whistle,Whistle,1.773,1,2,1
Y2GS_c8w9k9E,Speech; Animal,Chop,1.723,0,2,1
Y2GuH1UJxQOk,Music; Music of Asia; Pop music; Singing,Female singing; Music,1.761,1,4,2
Y2gvw16YDwMA,"Animal; Roar; Cat; Domestic animals, pets; Grunt","Animal; Domestic animals, pets; Cat; Meow; Caterwaul",1.751,3,5,5
Y2GWkKVHxGRM,Music; Drum kit; Drum; Musical instrument; Organ; Electronic organ; Hammond organ; Bass drum; Percussion; Rimshot,Music; Funk,1.716,1,10,2
Y2heXOWGXgFw,"Vehicle; Race car, auto racing; Car; Skidding; Tire squeal; Car passing by",Rustle,1.811,0,6,1
Y2Hj6ogt1TJo,Speech; Keys jangling; Vehicle,"Livestock, farm animals, working animals; Cattle, bovinae; Moo",1.773,0,3,3
Y2hxIN0MTKbs,Music; Speech,Speech; Music; Funny music,1.777,2,2,3
Y2HZcxlRs-hg,Vehicle; Lawn mower; Engine; Light engine (high frequency); Truck; Heavy engine (low frequency),Vehicle; Truck; Reversing beeps,1.742,2,6,3
Y2I0ns0crmrA,"Animal; Domestic animals, pets; Hiccup; Dog; Mouse; Bird","Animal; Domestic animals, pets; Cat; Caterwaul",1.737,2,6,4
Y2i1Gs32odx4,Music; Tabla; Carnatic music; Speech; Musical instrument; Classical music; Percussion; Singing,Percussion; Drum; Tabla,1.845,2,8,3
Y2i4UNf8tjvU,Music; Country; Middle Eastern music; Speech; Bluegrass; Singing,Music; Rustling leaves,1.798,1,6,2
Y2iAO9PKZDGk,Television; Music; Change ringing (campanology); Bell; Church bell,Church bell,1.517,1,5,1
Y2Ic1zm9mBjk,Music; Sitar; Musical instrument; Carnatic music; Plucked string instrument; Classical music; Bowed string instrument,Music; Sitar,1.775,2,7,2
Y2IEoe3YvCJo,"Speech; Music; Domestic animals, pets; Animal; Cat; Caterwaul; Meow; Fart; Buzz","Speech; Animal; Domestic animals, pets; Cat; Caterwaul; Music",1.760,6,9,6
Y2im0SfR2KEA,"Speech; Child speech, kid speaking; Babbling; Belly laugh; Inside, small room; Breathing","Chuckle, chortle",1.706,0,6,1
Y2INpPpv4NRg,"Sewing machine; Speech; Inside, small room; Music",Speech; Music; Sewing machine,1.804,3,4,3
Y2iozIhNDrzQ,Music; Christmas music; Christian music; Soul music; Singing; Gospel music,Music; Tender music,1.765,1,6,2
Y2Ix-fxa8Z-0,Speech; Plop; Music,Speech; Plop,1.848,2,3,2
Y2i_PkE-eS0A,"Water; Bathtub (filling or washing); Sink (filling or washing); Water tap, faucet",Water; Bathtub (filling or washing),1.766,2,4,2
Y2jKheXvnT6o,"Cat; Domestic animals, pets; Animal; Speech; Purr; Caterwaul",Speech; Cat; Purr,1.985,3,6,3
Y2jn2amm53u8,"Mouse; Speech; Rodents, rats, mice; Animal; Patter; Bird","Rodents, rats, mice; Patter",1.914,2,6,2
Y2JnlmS1zzls,Music; Chant; Mantra,Chant; Mantra; Music; Folk music; Vocal music,1.980,3,3,5
Y2Jpg_KvJWL0,Vehicle; Reversing beeps; Speech; Truck; Air brake,Vehicle; Truck; Reversing beeps,1.775,3,5,3
Y2jpLS2TQjlI,Whistling; Thunk,Whistling,1.779,1,2,1
Y2JuMYUPMGGM,Music; Synthesizer; Sidetone; Electronic music; Musical instrument,Music; Busy signal,1.867,1,5,2
Y2juYRZnhF3g,"Music; Synthetic singing; Christmas music; Christian music; Inside, small room; Jingle (music); Singing",Synthetic singing; Music,1.884,2,7,2
Y2JXesKiAqbs,,"Mechanisms; Ratchet, pawl; Gears; Pulleys",1.815,0,0,4
Y2jxgoUnZ8AI,"Speech; Chopping (food); Inside, small room",Speech; Squish,1.782,1,3,2
Y2k5j31W0Q7M,Speech; Lawn mower; Vehicle; Engine; Idling; Medium engine (mid frequency); Light engine (high frequency),Speech; Vehicle; Light engine (high frequency),1.807,3,7,3
Y2k6_k7K_ixg,Music; Buzzer,Fart; Music,1.823,1,2,2
Y2kcSUBkFbaQ,Music; Rapping; Hip hop music,Music; Soul music; Funk; Dance music; Happy music,1.761,1,3,5
Y2ke9wf3Ajkg,Vehicle; Engine; Speech; Idling,Engine; Engine knocking,1.779,1,4,2
Y2KGnpMYHBGI,Music; Whale vocalization; Ambient music; Electronic music,Whale vocalization; Music,1.863,2,4,2
Y2kHcvpsu_QY,French horn; Brass instrument; Music; Musical instrument; Piano; Trombone; Trumpet; Classical music; Keyboard (musical),Keyboard (musical); Piano; Brass instrument; French horn,1.835,4,9,4
Y2KhtV4TsZ3M,Frying (food); Sizzle; Stir,Frying (food); Stir; Sizzle,1.767,3,3,3
Y2kk95G0hzPc,Speech; Crowd; Cheering; Whoop,"Speech; Yell; Inside, large room or hall",1.812,1,4,3
Y2KlckeHMtow,"Speech; Dishes, pots, and pans; Cutlery, silverware; Coin (dropping)",Coin (dropping),1.743,1,4,1
Y2KMSm4MxJJo,"Music; Smash, crash; Shuffle; Whack, thwack; Speech","Smash, crash",1.744,1,5,1
Y2KQAtN4XF8o,Gong,Gong,1.831,1,1,1
Y2KwSyaLT_mw,Music; Effects unit; Distortion; Guitar; Musical instrument; Chorus effect; Plucked string instrument; Echo; Electric guitar,Music; Musical instrument; Guitar; Effects unit; Chorus effect; Distortion,1.719,6,9,6
Y2L29e0VfplU,Music; Boom; Breaking; Explosion; Shatter; Fire,Music; Pulse,1.846,1,6,2
Y2L3tuvv5RRw,"Wild animals; Animal; Roaring cats (lions, tigers); Music; Roar; Crow; Speech","Grunt; Animal; Wild animals; Roaring cats (lions, tigers); Music",1.987,4,7,5
Y2laUv3y7OfA,"Music; Harpsichord; Violin, fiddle; Musical instrument; Keyboard (musical); Piano; Bowed string instrument; Orchestra; Cello; Classical music",Keyboard (musical); Electric piano; Harpsichord,1.821,2,10,3
Y2lC1J0_hL68,Speech; Plop; Music,Speech; Plop,1.818,2,3,2
Y2lM3im4QeIg,"Speech; Male speech, man speaking; Narration, monologue",Speech; Applause,1.820,1,3,2
Y2lONJq8Tr5s,Sanding; Rub,Sanding; Rub,1.874,2,2,2
Y2lprblLRqRs,Chopping (food); Speech; Chop; Wood,Chopping (food),1.883,1,4,1
Y2LRhkMH48_Q,"Speech; Music; Vehicle; Car; Air horn, truck horn; Toot; Vehicle horn, car horn, honking","Boat, Water vehicle; Motorboat, speedboat",1.776,0,7,2
Y2lYeLYHTlTY,Rub; Sanding; Filing (rasp),Filing (rasp); Rub,1.874,2,3,2
Y2m2bdfsT_sk,"Bird flight, flapping wings; Speech; Bird; Bird vocalization, bird call, bird song; Chirp, tweet; Pigeon, dove","Bird flight, flapping wings",1.811,1,6,1
Y2m9rVrVNa6A,Rub; Sanding,Sanding; Rub,1.845,2,2,2
Y2Mb6w4q_Gb0,Chainsaw; Tools; Power tool,Clatter,1.770,0,3,1
Y2mClfU2NStY,Speech,"Speech; Chink, clink",1.736,1,1,2
Y2mkJkrFeqjc,"Speech; Vehicle; Car; Traffic noise, roadway noise; Wind; Boat, Water vehicle; Ship","Boat, Water vehicle; Sailboat, sailing ship; Ship",1.778,2,7,3
Y2Mkwgf0Pej0,Engine knocking; Vehicle; Engine; Rattle,Sewing machine; Jackhammer,1.788,0,4,2
Y2MpzHv5KNZU,Music; New-age music; Environmental noise; Lullaby,Music; Wedding music,1.740,1,4,2
Y2MR8Bs5aEfE,Speech; Spray; Hiss; Steam,Sanding; Rub,1.713,0,4,2
Y2mw1UMcc_Ys,"Speech; Babbling; Inside, small room; Belly laugh; Giggle; Laughter",Speech; Babbling,1.752,2,6,2
Y2n1uVcKIOjo,Vehicle; Engine; Idling; Car; Vibration; Heavy engine (low frequency); Medium engine (mid frequency),Wood; Splinter,1.731,0,7,2
Y2N2msWTHybg,"Speech; Children playing; Child speech, kid speaking; Outside, urban or manmade; Baby cry, infant cry","Speech; Child speech, kid speaking; Children playing",1.762,3,5,3
Y2n4hCl6eHZI,"Scissors; Inside, small room",Scissors,1.847,1,2,1
Y2N8j_VGCrbs,Speech; Vehicle; Mechanical fan; Wind; Car; Wind noise (microphone),Speech; Mechanical fan,1.883,2,6,2
Y2nMi2-nHXYE,"Dishes, pots, and pans; Cutlery, silverware; Speech; Rub; Wood","Speech; Chink, clink",1.811,1,5,2
Y2nsZhXxes68,Music; Angry music; Heavy metal,Music; Angry music,1.798,2,3,2
Y2o1p83UjJFA,Music; Mantra; Lullaby,Chant; Music,1.758,1,3,2
Y2o4-lEtFb2k,Hair dryer,Hair dryer,1.822,1,1,1
Y2Oe5kao1ycY,"Train; Railroad car, train wagon; Rail transport; Subway, metro, underground; Train wheels squealing; Vehicle; Clickety-clack","Rail transport; Train; Railroad car, train wagon; Train wheels squealing; Subway, metro, underground; Clickety-clack",1.788,6,7,6
Y2ofK2gAQue4,"Smoke detector, smoke alarm; Speech; Fire alarm; Buzzer","Speech; Female speech, woman speaking; Smoke detector, smoke alarm",1.720,2,4,3
Y2OgnuomEpG4,"Crushing; Crumpling, crinkling",Crushing,1.796,1,2,1
Y2OI4QeokeRQ,Music; Speech; Christmas music; Singing; Christian music; Happy music; Music for children,Music; Pop music; Rock music; Psychedelic rock; Country,1.780,1,7,5
Y2OK-5YpNAEI,"Alarm clock; Beep, bleep",Buzzer,1.824,0,2,1
Y2Oyl4A561po,Jackhammer; Speech; Tools,Tools; Power tool; Drill,1.746,1,3,3
Y2P1bR6hShJ4,Speech; Vehicle; Explosion; Eruption; Aircraft,Speech; Eruption,1.802,2,5,2
Y2pHfgh_G1yo,Ambulance (siren); Siren; Emergency vehicle; Police car (siren); Music; Speech,Emergency vehicle; Ambulance (siren); Siren,1.804,3,6,3
Y2pikqXJeOAg,Animal; Horse; Clip-clop,Animal; Horse; Clip-clop,1.829,3,3,3
Y2Pk5iJH5wKw,Speech; Vehicle; Animal; Horse; Clip-clop,Creak,1.829,0,5,1
Y2pt7WZBYeeI,"Train; Rail transport; Railroad car, train wagon; Train horn; Clickety-clack; Vehicle; Train whistle","Rail transport; Train; Train horn; Railroad car, train wagon; Subway, metro, underground",1.740,4,7,5
Y2pV6t7CO0Bc,Music; Synthesizer; Piano; Keyboard (musical); Electric piano; Musical instrument,Keyboard (musical); Piano; Electric piano,1.761,3,6,3
Y2pYtX-Stpys,Music; Hammer,Tools; Hammer,1.780,1,2,2
Y2Q1RbN2zxws,Wood; Splinter; Chop,Wood; Chop,1.833,2,3,2
Y2q4_wFFFG_U,"Speech; Tap; Dishes, pots, and pans",Speech; Breaking,1.805,1,3,2
Y2qagYYdOh6o,"Rodents, rats, mice; Music","Rodents, rats, mice",1.769,1,2,1
Y2qg5P9IJ_9U,Toilet flush; Water; Liquid; Music; Fill (with liquid); Speech,Water; Pump (liquid),1.879,1,6,2
Y2qGjgfpQtFI,Music; Angry music; Drum roll; Drum; Snare drum; Bass drum; Drum kit; Rimshot; Percussion,Percussion; Drum kit; Drum; Snare drum; Rimshot; Drum roll; Bass drum,1.762,7,9,7
Y2qkSxJ1ohCk,Music; Speech,Speech; Music; Tap,1.754,2,2,3
Y2qO-OQtOBK0,Music; Wood block; Percussion; Drum; Musical instrument; Speech,Run; Music,1.823,1,6,2
Y2qSknsEkmZI,Music; Guitar; Musical instrument; Foghorn; Plucked string instrument,Didgeridoo; Foghorn,1.733,1,5,2
Y2QuZzkvq_YQ,"Bathtub (filling or washing); Speech; Inside, small room; Water; Gargling","Speech; Child speech, kid speaking; Gargling; Bathtub (filling or washing)",1.782,3,5,4
Y2Qxj8wy6t7w,"Trickle, dribble; Basketball bounce; Speech","Trickle, dribble",1.692,1,3,1
Y2qZqgRg5E6o,Animal; Speech,"Hiccup; Inside, large room or hall",1.810,0,2,2
Y2r9oAGTQ6go,"Crunch; Chewing, mastication; Biting",Squish,1.693,0,3,1
Y2rdkLx56T1c,Boiling,Run,1.772,0,1,1
Y2rdTrQnl4c8,Speech; Music; Noise,Speech; Electric toothbrush,1.756,1,3,2
Y2REf8hLLYMw,"Speech; Animal; Cat; Domestic animals, pets; Meow; Caterwaul","Speech; Animal; Domestic animals, pets; Cat; Meow; Caterwaul",1.805,6,6,6
Y2RIrAIR0TGk,Speech; Sawing; Wood; Rub,Speech; Zipper (clothing),1.844,1,4,2
Y2rjbtsX7twc,Music; A capella; Singing; Choir; Vocal music,A capella,1.707,1,5,1
Y2RkkXBLpvlU,"Car; Vehicle; Car passing by; Tire squeal; Accelerating, revving, vroom; Flap; Whoosh, swoosh, swish; Whir; Race car, auto racing",Tire squeal; Scrape,1.774,1,9,2
Y2RU4CSDzS-g,Music; Musical instrument; Plucked string instrument; Guitar; Lullaby; Acoustic guitar,Music; Lullaby,1.817,2,6,2
Y2rW2I6KmWhw,"Music; Opera; Animal; Domestic animals, pets; Whimper; Speech","Animal; Domestic animals, pets; Dog; Yip; Howl; Whimper (dog); Music",1.790,3,6,7
Y2s5UxZuCIGk,Shatter; Breaking; Speech; Laughter; Music,"Speech; Wail, moan",1.790,1,5,2
Y2S8yOM_-P9k,"Speech; Screaming; Inside, small room",Speech; Yip,1.584,1,3,2
Y2Se5wE9k_R8,Speech; Vehicle,"Speech; Jackhammer; Outside, rural or natural",1.760,1,2,3
Y2sGnD9sd1xM,Speech; Sewing machine,Typewriter,1.828,0,2,1
Y2sIfE3KOi5s,Music; Musical instrument; Swing music; Guitar; Ska; Plucked string instrument; Soul music,Music; Soul music; Swing music,1.769,3,7,3
Y2SI_uNBcSyw,Music; Angry music; Drum; Drum kit; Snare drum; Bass drum,Music; Angry music,1.805,2,6,2
Y2Ssh4YWMroo,"Domestic animals, pets; Animal; Cat; Dog; Pant; Purr; Caterwaul; Speech","Animal; Domestic animals, pets; Cat; Caterwaul",1.813,4,8,4
Y2Szah76TMgo,Silence,Run; Silence,1.801,1,1,2
Y2T1P9ovsl4A,"Music; Musical instrument; Guitar; Plucked string instrument; Steel guitar, slide guitar; Electric guitar; Strum; Acoustic guitar; Blues","Music; Bass guitar; Steel guitar, slide guitar; Chorus effect",1.729,2,9,4
Y2t4CkOvERAI,"Speech; Electric shaver, electric razor; Buzz; Inside, small room",Electric toothbrush,1.882,0,4,1
Y2T8OhRXZDTs,Music; Musical instrument; Orchestra; Timpani; Flamenco; Pizzicato; Plucked string instrument; Guitar,Zither; Pizzicato,1.850,1,8,2
Y2t8rYnARZuI,Music; Speech; Sizzle; Frying (food),Raindrop,1.767,0,4,1
Y2T8xFxE0XqU,Music; Afrobeat; Music of Africa; Reggae; Hip hop music,Music; Music of Africa; Afrobeat; Scrape,1.810,3,5,4
Y2tBRn4xKmzM,"Speech; Dog; Animal; Domestic animals, pets; Pant; Canidae, dogs, wolves; Bow-wow; Outside, rural or natural; Whimper (dog)","Speech; Animal; Domestic animals, pets; Dog; Whimper (dog)",1.854,5,9,5
Y2TjVbDWZvcE,Speech; Owl; Hoot,Owl; Hoot,1.714,2,3,2
Y2TprtMP1RDo,Whispering; Speech,Speech; Whispering,1.799,2,2,2
Y2TwDPcR64Vo,"Speech; Typing; Computer keyboard; Inside, small room; Snicker",Speech; Typing,1.807,2,5,2
Y2Tx5L5RBXxw,"Speech; Boat, Water vehicle; Vehicle; Rowboat, canoe, kayak; Stream; Wind; Ocean; Waves, surf; Wind noise (microphone); Sailboat, sailing ship",Stream,1.885,1,10,1
Y2tXE7snh6Ak,"Speech; Inside, small room; Giggle; Belly laugh","Speech; Laughter; Snicker; Domestic animals, pets; Cat; Meow",1.736,1,4,6
Y2U-4QHS0QBc,"Music; Violin, fiddle; Carnatic music; Musical instrument; Classical music; Bowed string instrument; Pizzicato; Music of Asia","Percussion; Drum; Tabla; Bowed string instrument; Violin, fiddle",1.778,2,8,5
Y2u3n44OAbxU,Sizzle; Frying (food); Stir,Stir; Sizzle,1.880,2,3,2
Y2u4zDo5-upw,"Speech; Crumpling, crinkling; Inside, small room; Typewriter; Child speech, kid speaking; Crackle",Speech; Squish,1.845,1,6,2
Y2U8Dvh7nwFI,Music; Pop music; Happy music,Music; Happy music,1.777,2,3,2
Y2uagA3ujRtM,Purr; Silence; Music; Animal,Purr; Music,1.724,2,4,2
Y2uHcWdkV4W4,"Train; Railroad car, train wagon; Rail transport; Subway, metro, underground; Train wheels squealing; Vehicle; Clickety-clack","Rail transport; Train; Railroad car, train wagon; Subway, metro, underground",1.878,4,7,4
Y2uIQLhORRns,Rain; Rain on surface; Raindrop; Thunderstorm; Thunder,Rain; Rustle,1.816,1,5,2
Y2uKKkYgtlws,Typing; Computer keyboard; Speech; Music,Speech; Typing,1.782,2,4,2
Y2uMXfAIMeN0,"Vehicle; Car; Power windows, electric windows; Speech; Motor vehicle (road)","Vehicle; Car; Power windows, electric windows",1.773,3,5,3
Y2uU_EoIj3tw,Speech; Music; Boom,Speech; Music; Boom,1.839,3,3,3
Y2uvHgwAljPA,Music; Scratching (performance technique); Scratch; Electronic music; Musical instrument,Music; Drum machine; Scratching (performance technique); Scratch,1.873,3,5,4
Y2UXH7NW9ae8,"Boat, Water vehicle; Vehicle; Sailboat, sailing ship; Wind; Wind noise (microphone); Ocean; Waves, surf; Ship; Rowboat, canoe, kayak","Wind; Wind noise (microphone); Boat, Water vehicle; Sailboat, sailing ship",1.878,4,9,4
Y2uZt59va3Ss,Speech; Boom; Music; Train,"Rail transport; Train; Railroad car, train wagon; Subway, metro, underground",1.793,1,4,4
Y2v1rSA4FqlM,"Water; Pump (liquid); Speech; Water tap, faucet; Gush; Sink (filling or washing); Music; Fill (with liquid)",Water; Pump (liquid),1.748,2,8,2
Y2vcA_vgImHQ,Speech; Vehicle; Engine; Car; Idling,Lawn mower,1.892,0,5,1
Y2VdW0Qvn2Hw,Skateboard; Speech; Arrow,Speech; Gush,1.826,1,3,2
Y2vFqNsOPq3I,French horn; Music; Brass instrument; Trombone; Foghorn; Trumpet,Brass instrument; French horn,1.886,2,6,2
Y2VFVe0RCn7g,Music; Musical instrument; Guitar; Plucked string instrument; Electric guitar; Cacophony; Heavy metal; Tapping (guitar technique); Strum; Bass guitar,Music; Electric guitar; Tapping (guitar technique); Distortion,1.876,3,10,4
Y2vGEqb8pEiE,Music; Jingle (music); Christmas music; Singing; Christian music; Gospel music,"Jingle, tinkle",1.910,0,6,1
Y2Viydoqs590,Music; Heavy metal; Progressive rock; Musical instrument; Guitar; Punk rock; Rock music; Rock and roll; Plucked string instrument,Rock music; Punk rock; Progressive rock; Psychedelic rock,1.770,3,9,4
Y2VjbDttFK44,"Speech; Inside, small room",Finger snapping,1.821,0,2,1
Y2VnxG-9LHh0,Steam whistle; Steam; Train whistle; Whistle; Hiss,Toot,1.807,0,5,1
Y2vQTq4QLP8U,Music; Disco; Dance music,Music; Funny music,1.913,1,3,2
Y2vSF2Yh6o_k,"Speech; Animal; Domestic animals, pets; Dog; Horse","Rodents, rats, mice; Patter",1.872,0,5,2
Y2VuKP6zZDDc,"Speech; Belly laugh; Inside, small room; Giggle; Babbling; Baby laughter; Laughter","Speech; Baby laughter; Inside, small room",1.885,3,7,3
Y2vvtR9Xwzp0,"Vehicle; Aircraft; Fixed-wing aircraft, airplane; Aircraft engine; Outside, urban or manmade; Outside, rural or natural; Jet engine; Propeller, airscrew","Vehicle; Aircraft; Aircraft engine; Fixed-wing aircraft, airplane",1.765,4,8,4
Y2vYkvwD-fkc,"Harmonica; Howl; Music; Dog; Animal; Domestic animals, pets; Canidae, dogs, wolves; Bow-wow; Bark; Yip","Wind instrument, woodwind instrument; Harmonica",1.863,1,10,2
Y2vzUFWykARU,Toilet flush; Water,Water; Toilet flush,1.838,2,2,2
Y2v_KyNpsyKs,Siren; Ambulance (siren); Emergency vehicle; Police car (siren),Emergency vehicle; Ambulance (siren); Siren,1.743,3,4,3
Y2W27eT4HqtE,"Music; Whistle; Inside, small room",Screaming; Music,1.904,1,3,2
Y2W4dw8XuetE,"Speech; Boat, Water vehicle; Music; Rowboat, canoe, kayak; Vehicle; Slosh","Wind; Wind noise (microphone); Boat, Water vehicle; Rowboat, canoe, kayak",1.914,2,6,4
Y2wBXDZaCJ3Q,"Sink (filling or washing); Water tap, faucet; Water; Speech","Water; Water tap, faucet; Sink (filling or washing)",1.789,3,4,3
Y2Wd2wqMzDYc,Speech; Gasp; Sigh; Snort; Breathing,Speech; Breathing,1.773,2,5,2
Y2WDuMKh0Igg,"Ship; Foghorn; Boat, Water vehicle; Vehicle horn, car horn, honking; Vehicle; Speech; Wind",Foghorn,1.810,1,7,1
Y2WfJBpN4elI,"Speech; Music; Child speech, kid speaking; Laughter; Giggle",Speech; Oink; Music,1.944,2,5,3
Y2wGpeTasJLA,Whale vocalization; Music; Siren; Civil defense siren,Whale vocalization,1.857,1,4,1
Y2wGvpfAkly0,Child singing; Singing; Speech,Child singing,1.854,1,3,1
Y2wIrHCaxBNU,"Insect; Fly, housefly; Bee, wasp, etc.; Speech; Mosquito","Insect; Mosquito; Fly, housefly",1.758,3,5,3
Y2Wk4Y3_dMuc,"Music; Drawer open or close; Musical instrument; Inside, small room",Drawer open or close,1.762,1,4,1
Y2wm96HRMTA8,"Music; Marimba, xylophone; Vibraphone; Glockenspiel; Mallet percussion",Chirp tone,1.762,0,5,1
Y2Wr7o5BG6e0,Whispering; Speech,Speech; Whispering,1.842,2,2,2
Y2WTk_j_fivY,Speech; Music; Vehicle; Car,Speech; Vehicle; Reversing beeps,1.810,2,4,3
Y2WxUIkF2zEw,"Music; Water; Sink (filling or washing); Water tap, faucet; Gush; Bathtub (filling or washing)",Music; Water; Gush,1.778,3,6,3
Y2WXvLj5TCKw,Stir; Sizzle; Frying (food); Music; Speech,Sizzle,1.777,1,5,1
