video_id,predictions,answers,prediction_time_seconds,correctPredictions,totalPredictions,totalAnswers
Y2e0ZRe0x_nE,"Speech; Telephone; Dial tone; Sidetone; Telephone dialing, DTMF; Inside, small room",Sidetone,0.940,1,6,1
Y2E8vsQB4pug,"Speech; Animal; Domestic animals, pets; Dog",Speech; Scratch,0.886,1,4,2
Y2eDP3jKoUd4,Owl; Hoot; Vehicle; Speech,Owl; Hoot,0.973,2,4,2
Y2es7oZzwLWM,Music; Musical instrument; Piano; Keyboard (musical); Electric piano; Guitar; Plucked string instrument,Zither; Pizzicato,0.984,0,7,2
Y2eWobSpugTw,Music; Speech; Groan,"Baby cry, infant cry",0.928,0,3,1
Y2eYaXTKSpMI,"Speech; Baby cry, infant cry; Crying, sobbing; Animal; Domestic animals, pets; Cat","Animal; Domestic animals, pets; Cat; Meow; Caterwaul",0.959,3,6,5
Y2Ez8rOW1gdI,"Speech; Music; Explosion; Eruption; Burst, pop; Artillery fire",Speech; Reverberation,0.983,1,6,2
Y2E_N8lnoVKE,Vehicle; Music,Vehicle; Car; Microwave oven,0.913,1,2,3
Y2f-D0yAfu9c,Vehicle; Light engine (high frequency); Engine; Truck; Speech; Car; Lawn mower,Wood; Splinter,1.038,0,7,2
Y2f1UXGix_Cw,Music; Electronic music; Techno; House music; Electronic dance music,Music; Roll,0.985,1,5,2
Y2f7Ad-XpbnY,Music; Fusillade; Boom; Speech,Music; Vehicle; Bicycle,0.951,1,4,3
Y2f7NnTVQzR0,Music; Singing; Speech; Opera,Singing; Female singing; Music,0.968,2,4,3
Y2Fbt9QiLWWc,"Chicken, rooster; Cluck; Fowl; Speech; Bird; Livestock, farm animals, working animals; Crowing, cock-a-doodle-doo",Fowl; Cluck,0.926,2,7,2
Y2Fdau5KTEls,"Vehicle; Car; Accelerating, revving, vroom; Race car, auto racing; Motor vehicle (road); Medium engine (mid frequency); Whir; Car passing by; Engine; Speech","Vehicle; Car; Race car, auto racing; Whir",1.017,4,10,4
Y2ff27NC3YUc,"Speech; Inside, small room; Clicking; Computer keyboard",Speech; Clicking,0.909,2,4,2
Y2ffgd7k0vI8,"Gunshot, gunfire; Cap gun","Gunshot, gunfire; Cap gun",0.954,2,2,2
Y2fi0m8ei_B4,"Train; Music; Rail transport; Vehicle; Railroad car, train wagon",Music; Vehicle; Car; Door; Sliding door,1.015,2,5,5
Y2fL9dvO8O3Q,Music; Musical instrument; Cello,Church bell,0.959,0,3,1
Y2FQKfGCwjSE,Music; Singing; Musical instrument,Music; Radio,1.059,1,3,2
Y2FrXzcm4YMc,Music; Didgeridoo; Speech; Musical instrument,Gong,1.011,0,4,1
Y2G4lyzAZ1vk,"Music; Guitar; Musical instrument; Plucked string instrument; Speech; Ukulele; Inside, small room; Electronic tuner; Electric guitar",Female singing; Music,0.946,1,9,2
Y2G5bSYHcJSM,Music; Afrobeat; Reggae; Music of Africa,Music; Funny music,0.974,1,4,2
Y2gbNCkCPl7w,Speech; Music; Microwave oven,Speech; Music; Cupboard open or close,0.968,2,3,3
Y2GepmcbNlJY,Music; Speech,Singing; Music; Rhythm and blues; Song; Zing,1.002,1,2,5
Y2GGNgvdRcAs,,Sliding door,0.923,0,0,1
Y2GOPuGmcHH0,"Vehicle; Music; Speech; Car; Engine starting; Gunshot, gunfire; Boom",Lawn mower,1.023,0,7,1
Y2gorz6QJPVg,Fart; Speech; Music,Whistle,0.898,0,3,1
Y2GS_c8w9k9E,Speech; Bird,Chop,0.900,0,2,1
Y2GuH1UJxQOk,Music; Music for children; Jingle (music); Singing; Speech; Child singing,Female singing; Music,0.964,1,6,2
Y2gvw16YDwMA,"Roar; Grunt; Animal; Music; Roaring cats (lions, tigers); Speech","Animal; Domestic animals, pets; Cat; Meow; Caterwaul",1.006,1,6,5
Y2GWkKVHxGRM,Music; Musical instrument,Music; Funk,0.993,1,2,2
Y2heXOWGXgFw,"Vehicle; Car; Race car, auto racing; Train; Speech",Rustle,1.019,0,5,1
Y2Hj6ogt1TJo,Speech; Vehicle; Keys jangling,"Livestock, farm animals, working animals; Cattle, bovinae; Moo",1.016,0,3,3
Y2hxIN0MTKbs,Music; Speech,Speech; Music; Funny music,1.039,2,2,3
Y2HZcxlRs-hg,Vehicle; Engine; Idling; Vibration; Heavy engine (low frequency); Car; Lawn mower; Truck; Medium engine (mid frequency),Vehicle; Truck; Reversing beeps,0.994,2,9,3
Y2I0ns0crmrA,"Bird; Fowl; Animal; Chicken, rooster; Cluck; Bird vocalization, bird call, bird song","Animal; Domestic animals, pets; Cat; Caterwaul",0.923,1,6,4
Y2i1Gs32odx4,Tabla; Music; Carnatic music; Speech; Percussion; Musical instrument; Classical music; Drum; Music of Asia,Percussion; Drum; Tabla,1.055,3,9,3
Y2i4UNf8tjvU,Music; Speech; Musical instrument; Guitar; Country; Plucked string instrument,Music; Rustling leaves,0.951,1,6,2
Y2iAO9PKZDGk,Music; Television,Church bell,0.624,0,2,1
Y2Ic1zm9mBjk,Music; Sitar; Musical instrument; Carnatic music; Plucked string instrument; Tabla; Singing; Speech,Music; Sitar,1.042,2,8,2
Y2IEoe3YvCJo,Speech; Music; Animal; Fart,"Speech; Animal; Domestic animals, pets; Cat; Caterwaul; Music",0.957,3,4,6
Y2im0SfR2KEA,Speech,"Chuckle, chortle",0.901,0,1,1
Y2INpPpv4NRg,Speech; Music; Sewing machine,Speech; Music; Sewing machine,1.032,3,3,3
Y2iozIhNDrzQ,Music; Singing,Music; Tender music,1.117,1,2,2
Y2Ix-fxa8Z-0,Plop; Speech; Music,Speech; Plop,1.007,2,3,2
Y2i_PkE-eS0A,"Water; Toilet flush; Water tap, faucet; Sink (filling or washing); Speech; Music",Water; Bathtub (filling or washing),0.952,1,6,2
Y2jKheXvnT6o,"Purr; Cat; Domestic animals, pets; Animal; Speech; Fowl",Speech; Cat; Purr,0.934,3,6,3
Y2jn2amm53u8,"Speech; Rodents, rats, mice; Animal","Rodents, rats, mice; Patter",0.951,1,3,2
Y2JnlmS1zzls,Music; Chant; Singing; Speech,Chant; Mantra; Music; Folk music; Vocal music,1.021,2,4,5
Y2Jpg_KvJWL0,Reversing beeps; Truck; Vehicle; Air brake; Engine; Engine starting; Speech,Vehicle; Truck; Reversing beeps,1.015,3,7,3
Y2jpLS2TQjlI,"Music; Whistle; Inside, small room; Speech",Whistling,0.932,0,4,1
Y2JuMYUPMGGM,Music; Busy signal; Dial tone; Synthesizer; Sidetone,Music; Busy signal,0.908,2,5,2
Y2juYRZnhF3g,Speech; Music; Synthetic singing,Synthetic singing; Music,0.968,2,3,2
Y2JXesKiAqbs,,"Mechanisms; Ratchet, pawl; Gears; Pulleys",0.864,0,0,4
Y2jxgoUnZ8AI,"Speech; Inside, small room",Speech; Squish,0.959,1,2,2
Y2k5j31W0Q7M,Light engine (high frequency); Vehicle; Lawn mower; Engine; Aircraft; Speech; Heavy engine (low frequency); Idling,Speech; Vehicle; Light engine (high frequency),1.013,3,8,3
Y2k6_k7K_ixg,Music,Fart; Music,1.004,1,1,2
Y2kcSUBkFbaQ,Music; Rapping; Hip hop music; Speech,Music; Soul music; Funk; Dance music; Happy music,1.089,1,4,5
Y2ke9wf3Ajkg,Engine; Vehicle; Idling; Sewing machine; Vibration; Medium engine (mid frequency); Engine knocking,Engine; Engine knocking,1.057,2,7,2
Y2KGnpMYHBGI,Music; Whale vocalization; Ambient music; Gong; Musical instrument; Theremin,Whale vocalization; Music,0.973,2,6,2
Y2kHcvpsu_QY,"Brass instrument; French horn; Trumpet; Music; Trombone; Musical instrument; Wind instrument, woodwind instrument; Classical music; Clarinet; Piano",Keyboard (musical); Piano; Brass instrument; French horn,0.966,3,10,4
Y2KhtV4TsZ3M,Speech,Frying (food); Stir; Sizzle,1.007,0,1,3
Y2kk95G0hzPc,Speech; Crowd; Music; Cheering; Battle cry; Whoop,"Speech; Yell; Inside, large room or hall",1.021,1,6,3
Y2KlckeHMtow,"Dishes, pots, and pans; Cutlery, silverware; Speech; Inside, small room",Coin (dropping),0.982,0,4,1
Y2KMSm4MxJJo,Music; Speech,"Smash, crash",1.022,0,2,1
Y2KQAtN4XF8o,Music; Gong; Musical instrument,Gong,0.977,1,3,1
Y2KwSyaLT_mw,Music; Guitar; Musical instrument; Plucked string instrument; Effects unit; Electronic tuner; Electric guitar; Distortion; Reverberation; Bass guitar,Music; Musical instrument; Guitar; Effects unit; Chorus effect; Distortion,0.946,5,10,6
Y2L29e0VfplU,Music; Crack; Breaking; Explosion,Music; Pulse,0.947,1,4,2
Y2L3tuvv5RRw,"Music; Roaring cats (lions, tigers); Animal; Wild animals; Roar; Speech","Grunt; Animal; Wild animals; Roaring cats (lions, tigers); Music",1.024,4,6,5
Y2laUv3y7OfA,"Music; Musical instrument; Violin, fiddle; Harpsichord; Bowed string instrument; String section; Cello; Classical music; Orchestra",Keyboard (musical); Electric piano; Harpsichord,1.021,1,9,3
Y2lC1J0_hL68,Plop; Speech; Music,Speech; Plop,1.021,2,3,2
Y2lM3im4QeIg,"Speech; Narration, monologue; Music; Male speech, man speaking",Speech; Applause,0.956,1,4,2
Y2lONJq8Tr5s,Speech; Rub; Sanding,Sanding; Rub,0.993,2,3,2
Y2lprblLRqRs,Chopping (food),Chopping (food),1.016,1,1,1
Y2LRhkMH48_Q,Music; Speech; Vehicle,"Boat, Water vehicle; Motorboat, speedboat",0.964,0,3,2
Y2lYeLYHTlTY,Rub; Filing (rasp); Sanding; Speech,Filing (rasp); Rub,0.967,2,4,2
Y2m2bdfsT_sk,"Speech; Bird; Bird vocalization, bird call, bird song; Sewing machine; Pigeon, dove","Bird flight, flapping wings",0.988,0,5,1
Y2m9rVrVNa6A,Rub; Sanding; Filing (rasp); Speech; Wood,Sanding; Rub,0.954,2,5,2
Y2Mb6w4q_Gb0,Chainsaw; Tools; Power tool; Sawing; Wood,Clatter,1.000,0,5,1
Y2mClfU2NStY,Speech; Music,"Speech; Chink, clink",0.932,1,2,2
Y2mkJkrFeqjc,Vehicle; Speech; Music; Car,"Boat, Water vehicle; Sailboat, sailing ship; Ship",0.986,0,4,3
Y2Mkwgf0Pej0,Sewing machine; Engine knocking; Speech; Engine; Vehicle,Sewing machine; Jackhammer,0.982,1,5,2
Y2MpzHv5KNZU,"Music; Marimba, xylophone; Glockenspiel; Mallet percussion; Musical instrument; Vibraphone",Music; Wedding music,0.944,1,6,2
Y2MR8Bs5aEfE,Rub; Speech; Sanding; Filing (rasp); Wood; Tools; Music; Sawing,Sanding; Rub,1.008,2,8,2
Y2mw1UMcc_Ys,"Speech; Child speech, kid speaking; Music",Speech; Babbling,0.996,1,3,2
Y2n1uVcKIOjo,Wood; Light engine (high frequency); Vehicle; Splinter,Wood; Splinter,1.011,2,4,2
Y2N2msWTHybg,"Speech; Music; Child speech, kid speaking","Speech; Child speech, kid speaking; Children playing",1.003,2,3,3
Y2n4hCl6eHZI,"Tearing; Scissors; Inside, small room; Crumpling, crinkling; Crackle; Speech",Scissors,0.893,1,6,1
Y2N8j_VGCrbs,Speech; Vehicle; Wind; Wind noise (microphone),Speech; Mechanical fan,1.040,1,4,2
Y2nMi2-nHXYE,"Filing (rasp); Rub; Wood; Dishes, pots, and pans; Speech","Speech; Chink, clink",0.975,1,5,2
Y2nsZhXxes68,Music; Angry music,Music; Angry music,1.081,2,2,2
Y2o1p83UjJFA,Music; Speech; Musical instrument,Chant; Music,0.962,1,3,2
Y2o4-lEtFb2k,Speech; Hair dryer,Hair dryer,0.971,1,2,1
Y2Oe5kao1ycY,"Train; Rail transport; Railroad car, train wagon; Vehicle; Subway, metro, underground; Train wheels squealing; Emergency vehicle; Fire engine, fire truck (siren); Siren; Clickety-clack","Rail transport; Train; Railroad car, train wagon; Train wheels squealing; Subway, metro, underground; Clickety-clack",1.032,6,10,6
Y2ofK2gAQue4,"Smoke detector, smoke alarm; Speech; Fire alarm; Beep, bleep; Alarm; Buzzer; Inside, small room","Speech; Female speech, woman speaking; Smoke detector, smoke alarm",0.958,2,7,3
Y2OgnuomEpG4,"Crushing; Inside, small room; Crumpling, crinkling",Crushing,0.906,1,3,1
Y2OI4QeokeRQ,Music; Singing; Music for children; Happy music; Pop music,Music; Pop music; Rock music; Psychedelic rock; Country,1.010,2,5,5
Y2OK-5YpNAEI,"Tick-tock; Tick; Clock; Beep, bleep",Buzzer,0.902,0,4,1
Y2Oyl4A561po,Speech; Vehicle,Tools; Power tool; Drill,0.992,0,2,3
Y2P1bR6hShJ4,Speech; Vehicle; Music,Speech; Eruption,0.922,1,3,2
Y2pHfgh_G1yo,Speech; Siren; Police car (siren); Emergency vehicle; Ambulance (siren); Music,Emergency vehicle; Ambulance (siren); Siren,1.056,3,6,3
Y2pikqXJeOAg,Crackle; Crushing; Speech,Animal; Horse; Clip-clop,1.042,0,3,3
Y2Pk5iJH5wKw,Stomach rumble; Animal,Creak,0.918,0,2,1
Y2pt7WZBYeeI,"Train; Rail transport; Railroad car, train wagon; Train horn; Clickety-clack; Vehicle; Subway, metro, underground; Speech; Toot","Rail transport; Train; Train horn; Railroad car, train wagon; Subway, metro, underground",1.033,5,9,5
Y2pV6t7CO0Bc,Music; Musical instrument; Electric piano; Electronic tuner; Piano; Keyboard (musical),Keyboard (musical); Piano; Electric piano,0.915,3,6,3
Y2pYtX-Stpys,Music; Drum; Drum kit; Bass drum; Snare drum; Musical instrument; Percussion; Rimshot; Cymbal,Tools; Hammer,1.002,0,9,2
Y2Q1RbN2zxws,Chop,Wood; Chop,0.888,1,1,2
Y2q4_wFFFG_U,Speech; Music,Speech; Breaking,0.962,1,2,2
Y2qagYYdOh6o,"Fowl; Turkey; Rodents, rats, mice; Gobble; Plop","Rodents, rats, mice",0.936,1,5,1
Y2qg5P9IJ_9U,Speech; Water,Water; Pump (liquid),1.060,1,2,2
Y2qGjgfpQtFI,Music; Drum kit; Drum; Percussion; Bass drum; Snare drum; Musical instrument; Rimshot; Cymbal; Drum roll,Percussion; Drum kit; Drum; Snare drum; Rimshot; Drum roll; Bass drum,1.073,7,10,7
Y2qkSxJ1ohCk,Music; Speech,Speech; Music; Tap,1.068,2,2,3
Y2qO-OQtOBK0,Music; Percussion; Drum; Wood block; Tabla; Musical instrument,Run; Music,0.990,1,6,2
Y2qSknsEkmZI,Music; Musical instrument,Didgeridoo; Foghorn,0.995,0,2,2
Y2QuZzkvq_YQ,"Speech; Bathtub (filling or washing); Gargling; Inside, small room; Music; Child speech, kid speaking; Laughter","Speech; Child speech, kid speaking; Gargling; Bathtub (filling or washing)",0.991,4,7,4
Y2Qxj8wy6t7w,"Fireworks; Firecracker; Speech; Trickle, dribble; Basketball bounce; Outside, urban or manmade","Trickle, dribble",0.933,1,6,1
Y2qZqgRg5E6o,"Speech; Animal; Insect; Music; Bee, wasp, etc.; Fly, housefly","Hiccup; Inside, large room or hall",0.974,0,6,2
Y2r9oAGTQ6go,"Crunch; Biting; Chewing, mastication; Inside, small room; Speech",Squish,0.883,0,5,1
Y2rdkLx56T1c,"Crunch; Crumpling, crinkling; Biting; Animal; Inside, small room; Speech",Run,0.940,0,6,1
Y2rdTrQnl4c8,Rub; Speech; Filing (rasp); Sanding; Tools; Wood,Speech; Electric toothbrush,0.958,1,6,2
Y2REf8hLLYMw,"Domestic animals, pets; Animal; Cat; Speech; Meow; Caterwaul; Music","Speech; Animal; Domestic animals, pets; Cat; Meow; Caterwaul",0.902,6,7,6
Y2RIrAIR0TGk,"Speech; Animal; Bee, wasp, etc.",Speech; Zipper (clothing),0.946,1,3,2
Y2rjbtsX7twc,Music; Singing; A capella; Vocal music,A capella,1.022,1,4,1
Y2RkkXBLpvlU,Vehicle; Car; Music,Tire squeal; Scrape,0.921,0,3,2
Y2RU4CSDzS-g,Music; Guitar; Musical instrument; Plucked string instrument; Acoustic guitar; Singing; Strum; Country,Music; Lullaby,1.020,1,8,2
Y2rW2I6KmWhw,Music; Speech; Musical instrument,"Animal; Domestic animals, pets; Dog; Yip; Howl; Whimper (dog); Music",1.025,1,3,7
Y2s5UxZuCIGk,Breaking; Speech; Shatter; Music; Crack; Ding,"Speech; Wail, moan",0.979,1,6,2
Y2S8yOM_-P9k,"Speech; Inside, small room; Music",Speech; Yip,0.692,1,3,2
Y2Se5wE9k_R8,Speech; Vehicle,"Speech; Jackhammer; Outside, rural or natural",0.994,1,2,3
Y2sGnD9sd1xM,Speech; Sewing machine; Vehicle; Mechanisms,Typewriter,0.947,0,4,1
Y2sIfE3KOi5s,Music; Swing music,Music; Soul music; Swing music,1.027,2,2,3
Y2SI_uNBcSyw,Music; Drum kit; Drum; Bass drum; Snare drum; Percussion; Rimshot; Cymbal; Drum roll; Musical instrument,Music; Angry music,1.011,1,10,2
Y2Ssh4YWMroo,"Speech; Animal; Domestic animals, pets; Dog; Pant","Animal; Domestic animals, pets; Cat; Caterwaul",0.939,2,5,4
Y2Szah76TMgo,Vehicle,Run; Silence,0.922,0,1,2
Y2T1P9ovsl4A,"Music; Musical instrument; Guitar; Plucked string instrument; Drum; Drum kit; Steel guitar, slide guitar","Music; Bass guitar; Steel guitar, slide guitar; Chorus effect",1.022,2,7,4
Y2t4CkOvERAI,Speech,Electric toothbrush,1.011,0,1,1
Y2T8OhRXZDTs,Music; Musical instrument; Timpani,Zither; Pizzicato,0.968,0,3,2
Y2t8rYnARZuI,Speech; Music; Frying (food); Water; Sizzle,Raindrop,0.938,0,5,1
Y2T8xFxE0XqU,Music; Hip hop music; Rapping; Electronic music; Speech; Afrobeat,Music; Music of Africa; Afrobeat; Scrape,1.038,2,6,4
Y2tBRn4xKmzM,"Speech; Animal; Dog; Domestic animals, pets; Pant; Whimper (dog); Growling","Speech; Animal; Domestic animals, pets; Dog; Whimper (dog)",0.957,5,7,5
Y2TjVbDWZvcE,Speech,Owl; Hoot,0.826,0,1,2
Y2TprtMP1RDo,"Whispering; Speech; Inside, small room",Speech; Whispering,0.929,2,3,2
Y2TwDPcR64Vo,Speech; Laughter; Snicker,Speech; Typing,1.025,1,3,2
Y2Tx5L5RBXxw,"Speech; Boat, Water vehicle; Rowboat, canoe, kayak; Stream; Splash, splatter; Ocean; Trickle, dribble; Wind; Waves, surf; Sailboat, sailing ship",Stream,0.993,1,10,1
Y2tXE7snh6Ak,Speech,"Speech; Laughter; Snicker; Domestic animals, pets; Cat; Meow",0.971,1,1,6
Y2U-4QHS0QBc,"Music; Violin, fiddle; Musical instrument; Bowed string instrument","Percussion; Drum; Tabla; Bowed string instrument; Violin, fiddle",0.998,2,4,5
Y2u3n44OAbxU,Speech,Stir; Sizzle,0.892,0,1,2
Y2u4zDo5-upw,"Speech; Inside, small room; Child speech, kid speaking; Shuffling cards",Speech; Squish,0.974,1,4,2
Y2U8Dvh7nwFI,Music; Pop music,Music; Happy music,0.960,1,2,2
Y2uagA3ujRtM,Vehicle; Aircraft; Car,Purr; Music,0.903,0,3,2
Y2uHcWdkV4W4,"Train; Railroad car, train wagon; Rail transport; Subway, metro, underground; Train wheels squealing; Clickety-clack; Vehicle","Rail transport; Train; Railroad car, train wagon; Subway, metro, underground",1.045,4,7,4
Y2uIQLhORRns,Rain; Rain on surface; Raindrop; Water; Gush,Rain; Rustle,1.012,1,5,2
Y2uKKkYgtlws,"Speech; Computer keyboard; Typing; Inside, small room",Speech; Typing,0.975,2,4,2
Y2uMXfAIMeN0,"Power windows, electric windows; Vehicle; Speech; Car; Keys jangling; Motor vehicle (road); Reversing beeps","Vehicle; Car; Power windows, electric windows",0.989,3,7,3
Y2uU_EoIj3tw,"Speech; Music; Boom; Explosion; Burst, pop",Speech; Music; Boom,0.985,3,5,3
Y2uvHgwAljPA,Music; Scratching (performance technique); Electronic music,Music; Drum machine; Scratching (performance technique); Scratch,1.010,2,3,4
Y2UXH7NW9ae8,"Boat, Water vehicle; Rowboat, canoe, kayak; Vehicle; Wind; Sailboat, sailing ship; Wind noise (microphone); Ocean","Wind; Wind noise (microphone); Boat, Water vehicle; Sailboat, sailing ship",0.945,4,7,4
Y2uZt59va3Ss,Boom; Music; Speech; Explosion,"Rail transport; Train; Railroad car, train wagon; Subway, metro, underground",0.982,0,4,4
Y2v1rSA4FqlM,Speech; Water; Pump (liquid); Vehicle; Fill (with liquid),Water; Pump (liquid),1.026,2,5,2
Y2vcA_vgImHQ,"Vehicle; Aircraft; Fixed-wing aircraft, airplane; Aircraft engine; Speech",Lawn mower,0.994,0,5,1
Y2VdW0Qvn2Hw,Music; Animal; Roar,Speech; Gush,0.973,0,3,2
Y2vFqNsOPq3I,Brass instrument; French horn; Music; Trombone; Trumpet; Musical instrument; Classical music; Foghorn; Orchestra,Brass instrument; French horn,0.937,2,9,2
Y2VFVe0RCn7g,Music; Guitar; Musical instrument; Plucked string instrument; Electric guitar; Effects unit; Distortion; Bass guitar; Tapping (guitar technique),Music; Electric guitar; Tapping (guitar technique); Distortion,1.038,4,9,4
Y2vGEqb8pEiE,Music; Singing,"Jingle, tinkle",1.038,0,2,1
Y2Viydoqs590,Music; Heavy metal; Progressive rock; Rock music; Musical instrument; Punk rock; Guitar; Plucked string instrument,Rock music; Punk rock; Progressive rock; Psychedelic rock,1.149,3,8,4
Y2VjbDttFK44,"Speech; Child speech, kid speaking; Inside, small room; Hiccup; Laughter; Female speech, woman speaking",Finger snapping,0.998,0,6,1
Y2VnxG-9LHh0,Music; Train,Toot,0.925,0,2,1
Y2vQTq4QLP8U,Music; Disco; Dance music; Pop music; Electronic music; Techno,Music; Funny music,1.037,1,6,2
Y2vSF2Yh6o_k,Speech; Animal,"Rodents, rats, mice; Patter",0.940,0,2,2
Y2VuKP6zZDDc,"Speech; Babbling; Belly laugh; Laughter; Giggle; Child speech, kid speaking; Inside, small room; Baby laughter","Speech; Baby laughter; Inside, small room",0.988,3,8,3
Y2vvtR9Xwzp0,"Vehicle; Aircraft; Jet engine; Fixed-wing aircraft, airplane; Propeller, airscrew; Aircraft engine; Music; Engine; Speech; Helicopter","Vehicle; Aircraft; Aircraft engine; Fixed-wing aircraft, airplane",1.032,4,10,4
Y2vYkvwD-fkc,"Music; Dog; Animal; Domestic animals, pets; Howl; Musical instrument; Wind instrument, woodwind instrument; Brass instrument; Speech; Canidae, dogs, wolves","Wind instrument, woodwind instrument; Harmonica",0.969,1,10,2
Y2vzUFWykARU,"Vehicle; Train; Railroad car, train wagon; Rail transport; Music; Speech",Water; Toilet flush,0.960,0,6,2
Y2v_KyNpsyKs,"Fowl; Emergency vehicle; Ambulance (siren); Siren; Chicken, rooster; Speech; Bird; Police car (siren)",Emergency vehicle; Ambulance (siren); Siren,1.003,3,8,3
Y2W27eT4HqtE,Music,Screaming; Music,0.951,1,1,2
Y2W4dw8XuetE,Speech; Music; Vehicle,"Wind; Wind noise (microphone); Boat, Water vehicle; Rowboat, canoe, kayak",0.961,0,3,4
Y2wBXDZaCJ3Q,"Water; Water tap, faucet; Sink (filling or washing); Speech; Inside, small room","Water; Water tap, faucet; Sink (filling or washing)",0.978,3,5,3
Y2Wd2wqMzDYc,"Speech; Gasp; Snort; Narration, monologue; Male speech, man speaking; Breathing",Speech; Breathing,0.906,2,6,2
Y2WDuMKh0Igg,Foghorn; Vehicle; Music,Foghorn,0.933,1,3,1
Y2WfJBpN4elI,"Speech; Female speech, woman speaking",Speech; Oink; Music,0.968,1,2,3
Y2wGpeTasJLA,"Whale vocalization; Music; Bird; Pigeon, dove",Whale vocalization,0.960,1,4,1
Y2wGvpfAkly0,"Child singing; Speech; Child speech, kid speaking; Hands; Inside, small room",Child singing,1.035,1,5,1
Y2wIrHCaxBNU,"Insect; Fly, housefly; Bee, wasp, etc.; Mosquito; Speech","Insect; Mosquito; Fly, housefly",0.966,3,5,3
Y2Wk4Y3_dMuc,Cupboard open or close; Drawer open or close; Music,Drawer open or close,0.886,1,3,1
Y2wm96HRMTA8,Music; Musical instrument,Chirp tone,0.938,0,2,1
Y2Wr7o5BG6e0,"Speech; Inside, small room; Whispering",Speech; Whispering,0.936,2,3,2
Y2WTk_j_fivY,Vehicle; Music,Speech; Vehicle; Reversing beeps,0.939,1,2,3
Y2WxUIkF2zEw,"Water; Music; Water tap, faucet; Sink (filling or washing); Bathtub (filling or washing)",Music; Water; Gush,1.047,2,5,3
Y2WXvLj5TCKw,Speech; Music,Sizzle,1.025,0,2,1
Y2x4694ExyCU,Music; Musical instrument; Guitar; Plucked string instrument,Music; Angry music,0.963,1,4,2
Y2xBIHi3oqy4,"Speech; Music; Chuckle, chortle; Female speech, woman speaking; Narration, monologue; Male speech, man speaking","Speech; Female speech, woman speaking; Chuckle, chortle",0.983,3,6,3
Y2XFrBXTnNY8,"Animal; Domestic animals, pets; Dog; Bark; Bow-wow; Growling; Yip; Canidae, dogs, wolves; Speech","Animal; Domestic animals, pets; Bark; Bird; Crow",0.987,3,9,5
Y2xGRCsW6-Bk,Music; Musical instrument; Guitar; Plucked string instrument,Music; Rattle (instrument),0.989,1,4,2
Y2XictKgGPnM,Throat clearing; Cough; Sneeze,Throat clearing,0.618,1,3,1
Y2XK3vXa-wgw,"Music; Horse; Clip-clop; Neigh, whinny",Animal; Horse; Clip-clop; Music,0.950,3,4,4
Y2XnrT4pM_6A,Animal; Music; Purr,Hum; Static; Mains hum,0.932,0,3,3
Y2xQuWif8axE,Music; Speech; Musical instrument; Guitar; Shout,Music; Electric guitar; Distortion; Cacophony,1.033,1,5,4
Y2XR54m3kvn8,Speech; Insect,Patter,0.932,0,2,1
Y2xtOqrNKH5s,Music; Electronic dance music; Electronic music; Dubstep,Music; Clatter,0.895,1,4,2
Y2y7aiiaJPf8,"Water; Speech; Toilet flush; Liquid; Drip; Dishes, pots, and pans","Dishes, pots, and pans; Cutlery, silverware",0.968,1,6,2
Y2YAyM0aHFRU,Music; Singing; Speech,Music; Music of Latin America; Wedding music,1.050,1,3,3
Y2yllw7g5EkU,"Chewing, mastication; Inside, small room; Biting; Crunch",Biting,0.887,1,4,1
Y2Yo0MGR2kmA,"Bagpipes; Music; Wind instrument, woodwind instrument; Speech",Speech; Music; Ukulele; Bagpipes,0.973,3,4,4
Y2YQPwRLB1s0,Music; Musical instrument,Music; Zipper (clothing),0.972,1,2,2
Y2yrL0F_0UGc,Busy signal; Dial tone; Music,Busy signal; Sound effect,0.474,1,3,2
Y2yumaMbGybU,"Music; Bagpipes; Folk music; Musical instrument; Wind instrument, woodwind instrument; Swing music","Wind instrument, woodwind instrument; Bagpipes",1.001,2,6,2
Y2YW7WBtqzzQ,"Speech; Music; Heart sounds, heartbeat; Heart murmur; Throbbing","Burping, eructation",1.007,0,5,1
Y2Yx2hU9uv40,"Vehicle; Wind; Speech; Wind noise (microphone); Aircraft; Fixed-wing aircraft, airplane; Ship; Boat, Water vehicle",Speech; Gurgling,0.943,1,8,2
Y2yX9079mMB4,"Cat; Meow; Speech; Caterwaul; Animal; Domestic animals, pets; Music","Speech; Animal; Domestic animals, pets; Cat; Meow",0.959,5,7,5
Y2YXcqoFlYFY,"Fireworks; Firecracker; Speech; Music; Outside, urban or manmade",Fireworks,1.075,1,5,1
Y2Y_7sGgczAU,"Speech; Inside, small room",Speech; Cash register,0.936,1,2,2
Y2z5yJ2qa_5I,"Vehicle; Accelerating, revving, vroom; Car; Medium engine (mid frequency); Engine; Whir",Car passing by,0.940,0,6,1
Y2z9i0KS7WR8,Music; Music for children; Singing; Happy music,Music of Asia,1.118,0,4,1
Y2zAUcAhX5wQ,"Squeak; Speech; Inside, small room",Speech; Squeak,0.960,2,3,2
Y2ZB7DUGOdZw,Music; Speech; Vehicle; Rock music; Car,Buzz; Music,1.050,1,5,2
Y2ZbuPK4b41I,"Speech; Music; Child speech, kid speaking",Speech; Laughter; Music; Funny music; Television,1.010,2,3,5
Y2zdYIRTUQYE,Speech; Shatter; Music,Speech; Shatter,1.000,2,3,2
