video_id,predictions,answers,prediction_time_seconds,correctPredictions,totalPredictions,totalAnswers
Y2-Yz378XB2Q,Vehicle; Truck; Air brake; Car; Speech,Vehicle; Truck; Air brake,1.878,3,5,3
Y2A63oYgod8Y,"Cap gun; Gunshot, gunfire; Speech; Arrow; Inside, small room","Gunshot, gunfire; Cap gun",1.904,2,5,2
Y2a7GgnHA8qY,Speech; Vehicle; Train; Rail transport,Noise; Cacophony,2.004,0,4,2
Y2A7xNU3TtbA,"Speech; Vehicle; Inside, small room; Car",Speech; Wheeze,1.892,1,4,2
Y2aExs2j1s3E,"Speech; Drip; Inside, small room; Water; Liquid; Water tap, faucet",Speech; Liquid; Fill (with liquid),1.936,2,6,3
Y2AMP3JIL330,"Speech; Male speech, man speaking",Bouncing,1.901,0,2,1
Y2aO0HKIP3vI,"Heart sounds, heartbeat; Speech; Heart murmur","Heart sounds, heartbeat",1.862,1,3,1
Y2aPVOidHLXI,Music; Angry music; Heavy metal; Punk rock,Music; Angry music,1.982,2,4,2
Y2ATMQxWVpXk,Music; Electronic music,Music; Angry music,1.952,1,2,2
Y2ATRc7EonvI,"Speech; Waves, surf; Waterfall; Ocean; Pink noise; Stream; Vehicle; Wind",Stream,1.978,1,8,1
Y2B-xGbzOjYY,Speech; Music; Musical instrument; Plucked string instrument; Banjo; Guitar; Mandolin; Vehicle; Zither,Speech; Music; Musical instrument; Banjo,1.920,4,9,4
Y2b0eM8lWGCQ,"Neigh, whinny; Horse; Animal; Clip-clop","Animal; Horse; Clip-clop; Neigh, whinny",1.957,4,4,4
Y2bCuw7U_Rac,"Music; Musical instrument; Salsa music; Accordion; Bowed string instrument; Violin, fiddle; Singing; Music of Latin America; Country; Swing music",Music; Musical instrument; Accordion; Traditional music,1.963,3,10,4
Y2BGzxAuetOA,Music; Singing; Soul music,Music; Rock and roll; Roll,1.917,1,3,3
Y2blZkl-4FAs,Music; Singing; Musical instrument,Music; Jazz,1.967,1,3,2
Y2BNSDDwGxM8,"Speech; Chatter; Inside, large room or hall",Speech; Animal; Horse; Clip-clop,1.900,1,3,4
Y2buZvJA40kY,"Music; Violin, fiddle; Musical instrument; Orchestra; Classical music",String section,2.001,0,5,1
Y2bYyywE97aA,"Domestic animals, pets; Dog; Animal; Bow-wow; Yip; Bark; Whimper (dog); Vehicle; Car; Vacuum cleaner",Vacuum cleaner,1.972,1,10,1
Y2c1nxR7aq1o,Engine; Engine knocking; Vehicle; Jackhammer; Idling; Engine starting,Clatter,1.963,0,6,1
Y2c3dLb4s7Fo,Change ringing (campanology); Church bell; Bell; Music,Change ringing (campanology),1.955,1,4,1
Y2CEb1hYM3EA,"Speech; Inside, small room; Chewing, mastication; Biting","Chewing, mastication; Biting",1.988,2,4,2
Y2CidaVnd60g,Music; Drum kit; Snare drum; Hi-hat; Cymbal; Drum; Bass drum; Rimshot; Percussion; Musical instrument,Percussion; Drum kit; Drum; Snare drum; Rimshot; Drum roll; Bass drum; Cymbal,1.975,7,10,8
Y2cxvYC9QZac,Music; Salsa music; Music of Latin America; Ska; Reggae; Swing music,Music; Music of Africa; Ska,2.076,2,6,3
Y2CymVO8lDJs,Speech; Bird; Music; Animal,Animal; Crow,1.921,1,4,2
Y2CzfBZ1mYBs,Music; Musical instrument; Video game music,Music; Electronic music; House music,1.992,1,3,3
Y2d4HQ8ZM_2k,"Vehicle; Engine starting; Engine; Idling; Car; Accelerating, revving, vroom; Scrape; Medium engine (mid frequency)",Engine; Medium engine (mid frequency); Idling,1.986,3,8,3
Y2da1DRLuo9o,Bicycle; Rain on surface; Vehicle; Animal; Bird; Raindrop; Patter,Tap,1.983,0,7,1
Y2DfCM54wPVw,"Speech; Sniff; Pink noise; Inside, small room","Rodents, rats, mice",1.913,0,4,1
Y2Dk41eofomE,Wood; Rub; Cupboard open or close; Drawer open or close,Cupboard open or close,1.996,1,4,1
Y2DMbBzMgBbw,Cash register; Coin (dropping),Coin (dropping),1.968,1,2,1
Y2Dpz7l4-0iQ,"Speech; Crumpling, crinkling; Inside, small room","Speech; Music; Crumpling, crinkling; Inside, small room",1.962,3,3,4
Y2Dr7gDL46NU,"Speech; Inside, small room; Drawer open or close",Speech; Drawer open or close,1.897,2,3,2
Y2DvXfu76u7M,,Pour,1.963,0,0,1
Y2DwZipkoEns,Music; Police car (siren); Emergency vehicle; Vehicle; Disco; Siren; Car; Ambulance (siren),Hum; Throbbing,1.869,0,8,2
Y2DyD824KPFM,Bird; Vehicle,Insect; Cricket,1.950,0,2,2
Y2dyEnOo3yJ8,Music; Music of Bollywood; Middle Eastern music; Folk music; Song; Singing,Mantra; Music; Middle Eastern music,1.887,2,6,3
Y2dyxjGTXSpA,Music; Chant; Opera; Singing; Mantra,Mantra; Music,1.951,2,5,2
Y2E-21MCbWVQ,"Speech; Hammer; Musical instrument; Music; Drum; Inside, small room",Percussion; Wood block,1.963,0,6,2
Y2e0ZRe0x_nE,"Speech; Dial tone; Telephone dialing, DTMF; Inside, small room; Telephone",Sidetone,1.858,0,5,1
Y2E8vsQB4pug,Speech; Bird; Animal; Environmental noise,Speech; Scratch,1.924,1,4,2
Y2eDP3jKoUd4,"Hoot; Bird; Owl; Pigeon, dove",Owl; Hoot,1.876,2,4,2
Y2es7oZzwLWM,Music; Guitar; Musical instrument; Plucked string instrument; Acoustic guitar; Strum; Electric guitar; Electronic tuner,Zither; Pizzicato,1.979,0,8,2
Y2eWobSpugTw,"Speech; Pig; Oink; Animal; Music; Chicken, rooster; Grunt; Fowl","Baby cry, infant cry",1.938,0,8,1
Y2eYaXTKSpMI,"Cat; Domestic animals, pets; Animal; Meow; Caterwaul; Speech","Animal; Domestic animals, pets; Cat; Meow; Caterwaul",1.899,5,6,5
Y2Ez8rOW1gdI,Speech; Music; Synthesizer; Musical instrument; Keyboard (musical); Piano; Electric piano; Effects unit,Speech; Reverberation,1.890,1,8,2
Y2E_N8lnoVKE,Vehicle; Car,Vehicle; Car; Microwave oven,1.964,2,2,3
Y2f-D0yAfu9c,Wood; Engine; Sawing; Power tool; Splinter; Tools,Wood; Splinter,1.889,2,6,2
Y2f1UXGix_Cw,Music; Electronic music; Drum machine; Techno,Music; Roll,1.888,1,4,2
Y2f7Ad-XpbnY,"Fusillade; Music; Boom; Gunshot, gunfire; Machine gun",Music; Vehicle; Bicycle,1.905,1,5,3
Y2f7NnTVQzR0,Music; Singing; Female singing; Pop music; Music of Asia,Singing; Female singing; Music,1.887,3,5,3
Y2Fbt9QiLWWc,"Chicken, rooster; Speech; Fowl; Cluck; Bird; Crowing, cock-a-doodle-doo",Fowl; Cluck,1.971,2,6,2
Y2Fdau5KTEls,"Vehicle; Car; Accelerating, revving, vroom; Race car, auto racing; Speech; Motor vehicle (road); Tire squeal","Vehicle; Car; Race car, auto racing; Whir",1.897,3,7,4
Y2ff27NC3YUc,Speech; Music; Typing; Computer keyboard,Speech; Clicking,1.901,1,4,2
Y2ffgd7k0vI8,"Cap gun; Gunshot, gunfire","Gunshot, gunfire; Cap gun",1.939,2,2,2
Y2fi0m8ei_B4,"Vehicle; Train; Sliding door; Subway, metro, underground; Music; Speech",Music; Vehicle; Car; Door; Sliding door,1.910,3,6,5
Y2fL9dvO8O3Q,Church bell; Bell; Music,Church bell,1.867,1,3,1
Y2FQKfGCwjSE,Music; Singing; Pink noise; Guitar; Musical instrument,Music; Radio,1.903,1,5,2
Y2FrXzcm4YMc,Mantra; Music; Chant,Gong,1.963,0,3,1
Y2G4lyzAZ1vk,"Music; Musical instrument; Guitar; Plucked string instrument; Inside, small room; Strum; Acoustic guitar; Electronic tuner; Singing",Female singing; Music,1.959,1,9,2
Y2G5bSYHcJSM,Music; Disco; Electronic music; Funny music; Funk,Music; Funny music,1.963,2,5,2
Y2gbNCkCPl7w,Speech; Music; Thunk,Speech; Music; Cupboard open or close,1.996,2,3,3
Y2GepmcbNlJY,Music; Speech,Singing; Music; Rhythm and blues; Song; Zing,2.006,1,2,5
Y2GGNgvdRcAs,Keys jangling,Sliding door,1.871,0,1,1
Y2GOPuGmcHH0,"Speech; Vehicle; Boom; Gunshot, gunfire",Lawn mower,1.890,0,4,1
Y2gorz6QJPVg,,Whistle,1.882,0,0,1
Y2GS_c8w9k9E,"Speech; Fowl; Chicken, rooster",Chop,2.074,0,3,1
Y2GuH1UJxQOk,Music; Music of Asia; Singing; Pop music; Female singing,Female singing; Music,1.955,2,5,2
Y2gvw16YDwMA,"Animal; Cat; Roar; Domestic animals, pets","Animal; Domestic animals, pets; Cat; Meow; Caterwaul",1.888,3,4,5
Y2GWkKVHxGRM,Organ; Music; Hammond organ; Electronic organ; Keyboard (musical); Musical instrument; Piano; Electric piano; Ska; Drum kit,Music; Funk,1.945,1,10,2
Y2heXOWGXgFw,"Vehicle; Race car, auto racing; Car; Tire squeal; Skidding; Outside, rural or natural; Car passing by; Outside, urban or manmade; Motor vehicle (road)",Rustle,1.900,0,9,1
Y2Hj6ogt1TJo,Speech; Keys jangling; Vehicle; Car,"Livestock, farm animals, working animals; Cattle, bovinae; Moo",1.984,0,4,3
Y2hxIN0MTKbs,Music; Funny music,Speech; Music; Funny music,2.049,2,2,3
Y2HZcxlRs-hg,Vehicle; Truck; Engine; Idling; Car,Vehicle; Truck; Reversing beeps,1.900,2,5,3
Y2I0ns0crmrA,"Hiccup; Animal; Domestic animals, pets; Dog; Sneeze; Cat","Animal; Domestic animals, pets; Cat; Caterwaul",1.965,3,6,4
Y2i1Gs32odx4,Music; Tabla; Speech; Telephone bell ringing; Carnatic music; Telephone; Musical instrument; Singing; Ringtone,Percussion; Drum; Tabla,1.935,1,9,3
Y2i4UNf8tjvU,Music; Country; Middle Eastern music; Song; Singing,Music; Rustling leaves,1.924,1,5,2
Y2iAO9PKZDGk,Television; Music; Church bell; Bell; Change ringing (campanology),Church bell,1.807,1,5,1
Y2Ic1zm9mBjk,Sitar; Music; Musical instrument; Plucked string instrument; Carnatic music; Classical music; Bowed string instrument,Music; Sitar,1.978,2,7,2
Y2IEoe3YvCJo,"Speech; Music; Fart; Animal; Domestic animals, pets","Speech; Animal; Domestic animals, pets; Cat; Caterwaul; Music",1.895,4,5,6
Y2im0SfR2KEA,"Speech; Inside, small room; Babbling; Laughter; Breathing; Child speech, kid speaking","Chuckle, chortle",1.969,0,6,1
Y2INpPpv4NRg,"Sewing machine; Speech; Inside, small room; Music",Speech; Music; Sewing machine,1.967,3,4,3
Y2iozIhNDrzQ,Music; Christian music; Christmas music; Singing; Gospel music; Soul music,Music; Tender music,2.012,1,6,2
Y2Ix-fxa8Z-0,Speech; Plop; Music,Speech; Plop,2.061,2,3,2
Y2i_PkE-eS0A,"Water; Bathtub (filling or washing); Water tap, faucet; Sink (filling or washing)",Water; Bathtub (filling or washing),1.896,2,4,2
Y2jKheXvnT6o,"Cat; Animal; Domestic animals, pets; Purr; Speech; Caterwaul",Speech; Cat; Purr,1.970,3,6,3
Y2jn2amm53u8,"Rodents, rats, mice; Speech; Mouse; Animal; Patter","Rodents, rats, mice; Patter",2.012,2,5,2
Y2JnlmS1zzls,Music; Chant; Mantra,Chant; Mantra; Music; Folk music; Vocal music,1.966,3,3,5
Y2Jpg_KvJWL0,"Vehicle; Reversing beeps; Truck; Speech; Air brake; Outside, urban or manmade",Vehicle; Truck; Reversing beeps,1.873,3,6,3
Y2jpLS2TQjlI,Whistling; Thunk; Ding,Whistling,1.965,1,3,1
Y2JuMYUPMGGM,Music; Synthesizer; Musical instrument; Keyboard (musical); Piano; Electronic music; Electric piano,Music; Busy signal,1.961,1,7,2
Y2juYRZnhF3g,"Synthetic singing; Music; Christian music; Christmas music; Inside, small room; Jingle (music)",Synthetic singing; Music,1.966,2,6,2
Y2JXesKiAqbs,Sewing machine,"Mechanisms; Ratchet, pawl; Gears; Pulleys",1.823,0,1,4
Y2jxgoUnZ8AI,"Speech; Squish; Inside, small room",Speech; Squish,1.963,2,3,2
Y2k5j31W0Q7M,Speech; Vehicle; Lawn mower; Engine; Idling; Light engine (high frequency),Speech; Vehicle; Light engine (high frequency),1.971,3,6,3
Y2k6_k7K_ixg,Music; Vehicle,Fart; Music,1.882,1,2,2
Y2kcSUBkFbaQ,Music; Rapping; Hip hop music,Music; Soul music; Funk; Dance music; Happy music,1.908,1,3,5
Y2ke9wf3Ajkg,Engine; Vehicle; Idling; Sewing machine; Speech; Medium engine (mid frequency); Engine knocking,Engine; Engine knocking,1.938,2,7,2
Y2KGnpMYHBGI,Music; Whale vocalization; Ambient music,Whale vocalization; Music,1.976,2,3,2
Y2kHcvpsu_QY,French horn; Brass instrument; Music; Musical instrument; Piano; Trombone; Trumpet; Classical music; Keyboard (musical),Keyboard (musical); Piano; Brass instrument; French horn,1.845,4,9,4
Y2KhtV4TsZ3M,"Frying (food); Stir; Sizzle; Dishes, pots, and pans",Frying (food); Stir; Sizzle,1.968,3,4,3
Y2kk95G0hzPc,Speech; Crowd; Music; Whoop; Bellow; Cheering; Battle cry,"Speech; Yell; Inside, large room or hall",1.962,1,7,3
Y2KlckeHMtow,"Dishes, pots, and pans; Speech; Cutlery, silverware; Coin (dropping)",Coin (dropping),1.982,1,4,1
Y2KMSm4MxJJo,"Music; Television; Speech; Smash, crash; Tap","Smash, crash",1.916,1,5,1
Y2KQAtN4XF8o,Gong,Gong,1.862,1,1,1
Y2KwSyaLT_mw,"Music; Guitar; Musical instrument; Effects unit; Plucked string instrument; Distortion; Chorus effect; Electric guitar; Inside, small room",Music; Musical instrument; Guitar; Effects unit; Chorus effect; Distortion,1.897,6,9,6
Y2L29e0VfplU,Music; Boom; Eruption; Explosion; Fire,Music; Pulse,1.953,1,5,2
Y2L3tuvv5RRw,"Wild animals; Animal; Roaring cats (lions, tigers); Music; Roar; Speech; Grunt","Grunt; Animal; Wild animals; Roaring cats (lions, tigers); Music",1.945,5,7,5
Y2laUv3y7OfA,"Harpsichord; Music; Violin, fiddle; Musical instrument; Keyboard (musical); Bowed string instrument; Cello; Orchestra; Piano; Classical music",Keyboard (musical); Electric piano; Harpsichord,1.972,2,10,3
Y2lC1J0_hL68,Speech; Plop; Music,Speech; Plop,1.895,2,3,2
Y2lM3im4QeIg,"Speech; Male speech, man speaking; Narration, monologue",Speech; Applause,1.906,1,3,2
Y2lONJq8Tr5s,Sanding; Rub,Sanding; Rub,2.001,2,2,2
Y2lprblLRqRs,Chopping (food); Speech; Chop,Chopping (food),1.979,1,3,1
Y2LRhkMH48_Q,"Speech; Music; Toot; Air horn, truck horn; Vehicle; Vehicle horn, car horn, honking; Car; Outside, urban or manmade","Boat, Water vehicle; Motorboat, speedboat",1.908,0,8,2
Y2lYeLYHTlTY,Rub; Sanding; Filing (rasp); Wood,Filing (rasp); Rub,1.988,2,4,2
Y2m2bdfsT_sk,"Bird flight, flapping wings; Speech; Bird; Pigeon, dove","Bird flight, flapping wings",1.918,1,4,1
Y2m9rVrVNa6A,Rub; Sanding; Filing (rasp),Sanding; Rub,1.940,2,3,2
Y2Mb6w4q_Gb0,Chainsaw; Tools; Wood; Power tool,Clatter,1.994,0,4,1
Y2mClfU2NStY,Speech; Vehicle,"Speech; Chink, clink",1.834,1,2,2
Y2mkJkrFeqjc,"Speech; Vehicle; Boat, Water vehicle; Wind; Waves, surf; Wind noise (microphone); Ocean; Sailboat, sailing ship; Ship; Car","Boat, Water vehicle; Sailboat, sailing ship; Ship",1.958,3,10,3
Y2Mkwgf0Pej0,"Ratchet, pawl; Mechanisms; Gears; Vehicle; Engine; Sewing machine",Sewing machine; Jackhammer,1.951,1,6,2
Y2MpzHv5KNZU,Music; Piano; Keyboard (musical); Cricket; Animal; Lullaby,Music; Wedding music,2.007,1,6,2
Y2MR8Bs5aEfE,Speech; Spray; Hiss; Sizzle; Steam,Sanding; Rub,1.890,0,5,2
Y2mw1UMcc_Ys,"Speech; Inside, small room; Babbling; Giggle; Belly laugh; Laughter; Child speech, kid speaking; Crying, sobbing; Baby laughter; Baby cry, infant cry",Speech; Babbling,1.904,2,10,2
Y2n1uVcKIOjo,Engine; Vehicle; Idling; Engine knocking; Medium engine (mid frequency); Car; Engine starting; Vibration,Wood; Splinter,1.994,0,8,2
Y2N2msWTHybg,"Speech; Children playing; Animal; Outside, urban or manmade","Speech; Child speech, kid speaking; Children playing",1.889,2,4,3
Y2n4hCl6eHZI,"Scissors; Inside, small room",Scissors,1.954,1,2,1
Y2N8j_VGCrbs,Speech; Vehicle; Car; Mechanical fan; Air conditioning,Speech; Mechanical fan,1.975,2,5,2
Y2nMi2-nHXYE,"Dishes, pots, and pans; Cutlery, silverware; Stir","Speech; Chink, clink",1.974,0,3,2
Y2nsZhXxes68,Music; Angry music; Heavy metal,Music; Angry music,1.954,2,3,2
Y2o1p83UjJFA,Music; Singing; Mantra; Male singing,Chant; Music,1.892,1,4,2
Y2o4-lEtFb2k,Hair dryer; Speech,Hair dryer,1.888,1,2,1
Y2Oe5kao1ycY,"Train; Rail transport; Railroad car, train wagon; Train wheels squealing; Subway, metro, underground; Vehicle; Clickety-clack","Rail transport; Train; Railroad car, train wagon; Train wheels squealing; Subway, metro, underground; Clickety-clack",1.959,6,7,6
Y2ofK2gAQue4,"Smoke detector, smoke alarm; Speech; Fire alarm; Alarm; Inside, small room; Buzzer","Speech; Female speech, woman speaking; Smoke detector, smoke alarm",1.886,2,6,3
Y2OgnuomEpG4,"Animal; Domestic animals, pets; Dog; Pant; Crumpling, crinkling; Crushing",Crushing,1.895,1,6,1
Y2OI4QeokeRQ,Music; Singing; Pop music; Christian music,Music; Pop music; Rock music; Psychedelic rock; Country,1.961,2,4,5
Y2OK-5YpNAEI,"Alarm clock; Inside, small room",Buzzer,1.831,0,2,1
Y2Oyl4A561po,Jackhammer; Speech; Tools; Rattle (instrument),Tools; Power tool; Drill,1.921,1,4,3
Y2P1bR6hShJ4,"Speech; Vehicle; Boat, Water vehicle; Motorboat, speedboat; Wind noise (microphone); Wind",Speech; Eruption,2.061,1,6,2
Y2pHfgh_G1yo,Music; Speech; Emergency vehicle; Police car (siren); Ambulance (siren); Siren; Vehicle; Car,Emergency vehicle; Ambulance (siren); Siren,1.968,3,8,3
Y2pikqXJeOAg,Animal; Clip-clop; Horse; Speech; Engine,Animal; Horse; Clip-clop,1.904,3,5,3
Y2Pk5iJH5wKw,Speech; Vehicle,Creak,1.992,0,2,1
Y2pt7WZBYeeI,"Train; Rail transport; Railroad car, train wagon; Train horn; Clickety-clack; Vehicle; Subway, metro, underground; Train whistle","Rail transport; Train; Train horn; Railroad car, train wagon; Subway, metro, underground",1.877,5,8,5
Y2pV6t7CO0Bc,Keyboard (musical); Music; Piano; Electric piano; Musical instrument; Synthesizer,Keyboard (musical); Piano; Electric piano,1.870,3,6,3
Y2pYtX-Stpys,Music,Tools; Hammer,1.896,0,1,2
Y2Q1RbN2zxws,Wood; Splinter; Glass,Wood; Chop,1.979,1,3,2
Y2q4_wFFFG_U,"Speech; Dishes, pots, and pans; Drawer open or close; Door; Inside, small room; Sliding door; Tap",Speech; Breaking,1.930,1,7,2
Y2qagYYdOh6o,"Rodents, rats, mice; Patter; Animal","Rodents, rats, mice",1.979,1,3,1
Y2qg5P9IJ_9U,Toilet flush; Water; Music; Coin (dropping),Water; Pump (liquid),1.973,1,4,2
Y2qGjgfpQtFI,Music; Angry music; Heavy metal; Drum kit; Drum; Drum roll; Rock music; Snare drum; Musical instrument; Hi-hat,Percussion; Drum kit; Drum; Snare drum; Rimshot; Drum roll; Bass drum,1.983,4,10,7
Y2qkSxJ1ohCk,Music; Speech; Bagpipes,Speech; Music; Tap,1.886,2,3,3
Y2qO-OQtOBK0,Music; Wood block; Percussion; Musical instrument; Drum,Run; Music,1.918,1,5,2
Y2qSknsEkmZI,Music; Foghorn; Ship; Double bass; Cello; Musical instrument; Bowed string instrument,Didgeridoo; Foghorn,1.974,1,7,2
Y2QuZzkvq_YQ,"Bathtub (filling or washing); Speech; Gargling; Inside, small room; Water","Speech; Child speech, kid speaking; Gargling; Bathtub (filling or washing)",2.020,3,5,4
Y2Qxj8wy6t7w,"Trickle, dribble; Basketball bounce","Trickle, dribble",1.927,1,2,1
Y2qZqgRg5E6o,"Animal; Speech; Domestic animals, pets; Music","Hiccup; Inside, large room or hall",1.994,0,4,2
Y2r9oAGTQ6go,"Speech; Chewing, mastication; Biting; Crunch; Whispering",Squish,2.008,0,5,1
Y2rdkLx56T1c,Typewriter,Run,1.944,0,1,1
Y2rdTrQnl4c8,"Speech; Mechanisms; Ratchet, pawl; Scrape",Speech; Electric toothbrush,2.003,1,4,2
Y2REf8hLLYMw,"Cat; Animal; Domestic animals, pets; Speech; Meow; Caterwaul","Speech; Animal; Domestic animals, pets; Cat; Meow; Caterwaul",1.883,6,6,6
Y2RIrAIR0TGk,"Speech; Boat, Water vehicle; Wind; Vehicle; Wind noise (microphone); Sailboat, sailing ship; Outside, rural or natural",Speech; Zipper (clothing),1.955,1,7,2
Y2rjbtsX7twc,Music; A capella; Singing; Choir; Vocal music,A capella,1.981,1,5,1
Y2RkkXBLpvlU,"Car; Vehicle; Race car, auto racing; Accelerating, revving, vroom; Car passing by",Tire squeal; Scrape,1.961,0,5,2
Y2RU4CSDzS-g,Music; Musical instrument; Guitar; Plucked string instrument; Acoustic guitar; Singing; Strum,Music; Lullaby,1.915,1,7,2
Y2rW2I6KmWhw,"Music; Speech; Animal; Opera; Domestic animals, pets","Animal; Domestic animals, pets; Dog; Yip; Howl; Whimper (dog); Music",1.874,3,5,7
Y2s5UxZuCIGk,Breaking; Speech; Shatter; Music; Glass,"Speech; Wail, moan",1.884,1,5,2
Y2S8yOM_-P9k,"Speech; Inside, small room; Music",Speech; Yip,1.811,1,3,2
Y2Se5wE9k_R8,"Speech; Vehicle; Jackhammer; Engine; Outside, urban or manmade; Motorcycle","Speech; Jackhammer; Outside, rural or natural",1.885,2,6,3
Y2sGnD9sd1xM,"Speech; Inside, small room",Typewriter,2.025,0,2,1
Y2sIfE3KOi5s,Music; Musical instrument; Swing music; Guitar; Jazz; Drum kit; Saxophone; Plucked string instrument,Music; Soul music; Swing music,1.950,2,8,3
Y2SI_uNBcSyw,Drum; Drum roll; Snare drum; Music; Drum kit; Bass drum; Percussion; Rimshot; Hi-hat; Cymbal,Music; Angry music,2.019,1,10,2
Y2Ssh4YWMroo,"Animal; Domestic animals, pets; Dog; Cat; Pant","Animal; Domestic animals, pets; Cat; Caterwaul",1.989,3,5,4
Y2Szah76TMgo,Vehicle,Run; Silence,1.880,0,1,2
Y2T1P9ovsl4A,"Music; Guitar; Musical instrument; Plucked string instrument; Electric guitar; Bass guitar; Inside, small room; Steel guitar, slide guitar","Music; Bass guitar; Steel guitar, slide guitar; Chorus effect",1.983,3,8,4
Y2t4CkOvERAI,"Speech; Music; Inside, small room",Electric toothbrush,1.898,0,3,1
Y2T8OhRXZDTs,Music; Musical instrument; Pizzicato,Zither; Pizzicato,1.906,1,3,2
Y2t8rYnARZuI,Music; Speech; Sizzle; Frying (food),Raindrop,1.960,0,4,1
Y2T8xFxE0XqU,Music; Afrobeat; Music of Africa; Hip hop music; Reggae; Rapping,Music; Music of Africa; Afrobeat; Scrape,2.026,3,6,4
Y2tBRn4xKmzM,"Speech; Animal; Dog; Domestic animals, pets; Canidae, dogs, wolves; Bow-wow; Pant; Outside, rural or natural","Speech; Animal; Domestic animals, pets; Dog; Whimper (dog)",1.995,4,8,5
Y2TjVbDWZvcE,Owl; Hoot; Speech; Insect,Owl; Hoot,1.987,2,4,2
Y2TprtMP1RDo,Whispering; Speech,Speech; Whispering,2.278,2,2,2
Y2TwDPcR64Vo,"Typing; Speech; Computer keyboard; Inside, small room",Speech; Typing,2.183,2,4,2
Y2Tx5L5RBXxw,"Speech; Boat, Water vehicle; Vehicle; Rowboat, canoe, kayak; Wind; Ocean; Wind noise (microphone); Waves, surf; Sailboat, sailing ship; Stream",Stream,2.132,1,10,1
Y2tXE7snh6Ak,"Speech; Inside, small room","Speech; Laughter; Snicker; Domestic animals, pets; Cat; Meow",2.121,1,2,6
Y2U-4QHS0QBc,"Music; Musical instrument; Carnatic music; Classical music; Bowed string instrument; Sitar; Violin, fiddle; Tabla; Folk music","Percussion; Drum; Tabla; Bowed string instrument; Violin, fiddle",2.032,3,9,5
Y2u3n44OAbxU,Stir; Frying (food); Sizzle; Speech,Stir; Sizzle,2.173,2,4,2
Y2u4zDo5-upw,"Speech; Typewriter; Inside, small room; Child speech, kid speaking; Crumpling, crinkling",Speech; Squish,2.081,1,5,2
Y2U8Dvh7nwFI,Music; Happy music; Pop music,Music; Happy music,2.158,2,3,2
Y2uagA3ujRtM,Music; Whale vocalization,Purr; Music,1.991,1,2,2
Y2uHcWdkV4W4,"Train; Rail transport; Railroad car, train wagon; Vehicle; Subway, metro, underground; Clickety-clack; Train wheels squealing","Rail transport; Train; Railroad car, train wagon; Subway, metro, underground",2.072,4,7,4
Y2uIQLhORRns,Rain; Rain on surface; Raindrop; Gush; Water,Rain; Rustle,2.147,1,5,2
Y2uKKkYgtlws,Typing; Computer keyboard; Speech; Hiccup,Speech; Typing,2.033,2,4,2
Y2uMXfAIMeN0,"Vehicle; Car; Power windows, electric windows; Speech; Motor vehicle (road)","Vehicle; Car; Power windows, electric windows",2.125,3,5,3
Y2uU_EoIj3tw,Music; Speech; Boom,Speech; Music; Boom,2.148,3,3,3
Y2uvHgwAljPA,Music; Scratching (performance technique); Musical instrument; Electronic music; Guitar; Plucked string instrument; Scratch,Music; Drum machine; Scratching (performance technique); Scratch,2.069,3,7,4
Y2UXH7NW9ae8,"Boat, Water vehicle; Wind; Wind noise (microphone); Vehicle; Sailboat, sailing ship; Rowboat, canoe, kayak; Ocean; Waves, surf","Wind; Wind noise (microphone); Boat, Water vehicle; Sailboat, sailing ship",2.165,4,8,4
Y2uZt59va3Ss,Boom; Speech; Music; Crack; Explosion; Eruption; Vehicle,"Rail transport; Train; Railroad car, train wagon; Subway, metro, underground",2.017,0,7,4
Y2v1rSA4FqlM,"Ratchet, pawl; Mechanisms; Gears; Speech; Water; Pump (liquid); Fill (with liquid)",Water; Pump (liquid),2.112,2,7,2
Y2vcA_vgImHQ,Speech; Vehicle; Car; Engine; Aircraft,Lawn mower,2.119,0,5,1
Y2VdW0Qvn2Hw,Speech; Skateboard; Arrow,Speech; Gush,2.211,1,3,2
Y2vFqNsOPq3I,French horn; Brass instrument; Music; Trombone; Foghorn,Brass instrument; French horn,2.019,2,5,2
Y2VFVe0RCn7g,Music; Musical instrument; Guitar; Plucked string instrument; Electric guitar; Tapping (guitar technique); Strum; Acoustic guitar,Music; Electric guitar; Tapping (guitar technique); Distortion,2.002,3,8,4
Y2vGEqb8pEiE,Music; Christmas music; Jingle (music); Christian music; Singing; Jingle bell; Gospel music,"Jingle, tinkle",2.091,0,7,1
Y2Viydoqs590,Music; Progressive rock; Heavy metal; Punk rock; Musical instrument; Rock music; Grunge; Guitar; Plucked string instrument,Rock music; Punk rock; Progressive rock; Psychedelic rock,2.142,3,9,4
Y2VjbDttFK44,"Speech; Inside, small room; Female speech, woman speaking",Finger snapping,1.937,0,3,1
Y2VnxG-9LHh0,Steam whistle; Train whistle; Whistle; Steam,Toot,1.943,0,4,1
Y2vQTq4QLP8U,Music; Disco; Singing,Music; Funny music,2.057,1,3,2
Y2vSF2Yh6o_k,"Speech; Animal; Domestic animals, pets; Cat; Outside, rural or natural","Rodents, rats, mice; Patter",2.111,0,5,2
Y2VuKP6zZDDc,"Speech; Baby laughter; Laughter; Belly laugh; Inside, small room; Giggle; Chuckle, chortle; Babbling","Speech; Baby laughter; Inside, small room",2.117,3,8,3
